path,orig,res,norm_orig,norm_res,status,denorm_res,word_diff
4997,ett exempel är philips,"Exchange server, frontpage och en elektronisk faxfunktion.",ett exempel är philips,exchange server frontpage och en elektronisk faxfunktion,hard_mismatch,"Exchange server, frontpage och en elektronisk faxfunktion.",7
4905,megahertz mobile pentium,Affärsstöd företag på Folksam.,megahertz mobile pentium,affärsstöd företag på folksam,hard_mismatch,Affärsstöd företag på Folksam.,4
4345,en bred dubbelsäng men bäddad endast för en,Högst uppe vid taket sitter en liten tv fastmonterad.,en bred dubbelsäng men bäddad endast för en,högst uppe vid taket sitter en liten tv fastmonterad,hard_mismatch,Högst uppe vid taket sitter en liten tv fastmonterad.,9
4667,östersjön är lika overklig för dem som ancyllushavet är för oss,Om du sätter ut dagens radiaksymbol kanske framtidsmänniskan tror att du har försökt rita av en hund för att få god jaktlycka eller att det är en grav som de vill gräva ut eller att du har markerat var det ligger något väldigt värdefullt som en vattenkälla.,östersjön är lika overklig för dem som ancyllushavet är för oss,om du sätter ut dagens radiaksymbol kanske framtidsmänniskan tror att du har försökt rita av en hund för att få god jaktlycka eller att det är en grav som de vill gräva ut eller att du har markerat var det ligger något väldigt värdefullt som en vattenkälla,hard_mismatch,Om du sätter ut dagens radiaksymbol kanske framtidsmänniskan tror att du har försökt rita av en hund för att få god jaktlycka eller att det är en grav som de vill gräva ut eller att du har markerat var det ligger något väldigt värdefullt som en vattenkälla.,45
4632,ungefär samtidigt som detta hände i europa började de första människorna prova på jordbruk i asien och de första kända spåren av mänsklig civilisation är från denna tid,Om dessa människor vet vi väldigt lite.,ungefär samtidigt som detta hände i europa började de första människorna prova på jordbruk i asien och de första kända spåren av mänsklig civilisation är från denna tid,om dessa människor vet vi väldigt lite,hard_mismatch,Om dessa människor vet vi väldigt lite.,28
4996,datoriseringen har inte varit ett samarbete utan ett skrivbordsjobb,Ett exempel är Philips.,datoriseringen har inte varit ett samarbete utan ett skrivbordsjobb,ett exempel är philips,hard_mismatch,Ett exempel är Philips.,8
4750,aglander och anders lövbrandt hittills varit alltför dåliga på,Men många har ett separat modem kopplat till datorn.,aglander och anders lövbrandt hittills varit alltför dåliga på,men många har ett separat modem kopplat till datorn,hard_mismatch,Men många har ett separat modem kopplat till datorn.,9
1614,den trettonde januari nittonhundra nittiosju sattes tvåhundra tjugotvåtusen niohundra femtioen kronor in på kontot,Den 13 januari 1997 sattes 222 951 kronor in på kontot.,den trettonde januari nittonhundra nittiosju sattes tvåhundra tjugotvåtusen niohundra femtioen kronor in på kontot,den tretton januari nittonhundra niohundranittiosju sattes tvåhundratjugotvå niohundrafemtioett kronor in på kontot,hard_mismatch,Den tretton januari nittonhundra niohundranittiosju sattes tvåhundratjugotvå niohundrafemtioett kronor in på kontot.,6
5061,därför har chipstillverkarna fått ta till aluminium i stället,CooperNIC som automatiskt utför sökningar på flera sökmaskiner.,därför har chipstillverkarna fått ta till aluminium i stället,coopernic som automatiskt utför sökningar på flera sökmaskiner,hard_mismatch,CooperNIC som automatiskt utför sökningar på flera sökmaskiner.,9
1642,du uppgav kontonumret sextiofem åttionio streck åttionio tjugoett,Du uppgav kontonumret 65 89-8921.,du uppgav kontonumret sextiofem åttionio streck åttionio tjugoett,du uppgav kontonumret sextiofem åttionio8921,hard_mismatch,Du uppgav kontonumret sextiofem åttionio-8921.,4
4446,det är gudrun schymans vänsterparti,Ni vet Gudrun Skyman glömmer så lätt.,det är gudrun schymans vänsterparti,ni vet gudrun skyman glömmer så lätt,hard_mismatch,Ni vet Gudrun Skyman glömmer så lätt.,6
5236,kvalster spindlar hoppstjärtar vivlar och jordlöpare hör till de arter som trivs bra på granar,"Blanda sedan ihop färsen med ströbröd, ägg, olja, peppar och persilja utan att överarbeta den.",kvalster spindlar hoppstjärtar vivlar och jordlöpare hör till de arter som trivs bra på granar,blanda sedan ihop färsen med ströbröd ägg olja peppar och persilja utan att överarbeta den,hard_mismatch,"Blanda sedan ihop färsen med ströbröd, ägg, olja, peppar och persilja utan att överarbeta den.",15
4286,moderata samlingspratiet vänsterpartiet och miljöpartiet har inte deltagit i utskottets beslut vad gäller anslagen,Varje parti disponerar 20 minuters taltid utom finansministern som disponerar 30 minuter utöver sitt inledande anförande på 10 minuter.,moderata samlingspratiet vänsterpartiet och miljöpartiet har inte deltagit i utskottets beslut vad gäller anslagen,varje parti disponerar tjugo minuters taltid utom finansministern som disponerar trettio minuter utöver sitt inledande anförande på tio minuter,hard_mismatch,Varje parti disponerar tjugo minuters taltid utom finansministern som disponerar trettio minuter utöver sitt inledande anförande på tio minuter.,19
1762,tvåhundra nittiosjutusen femhundra sjuttiosju kronor har förts över från ditt lönekonto till konto tjugoåtta nitton sexhundra nittiofem streck nollsju tjugonio,297 577 kronor har förts över från ditt lönekonto till konto 28 19 695-07 29.,tvåhundra nittiosjutusen femhundra sjuttiosju kronor har förts över från ditt lönekonto till konto tjugoåtta nitton sexhundra nittiofem streck nollsju tjugonio,tvåhundranittiosju femhundrasjuttiosju kronor har förts över från ditt lönekonto till konto tjugoåtta nitton sexhundranittiofemsju tjugonio,hard_mismatch,tvåhundranittiosju femhundrasjuttiosju kronor har förts över från ditt lönekonto till konto tjugoåtta nitton sexhundranittiofem-sju tjugonio.,8
5051,den affär vi gjorde gjordes när vi inte hade några andra alternativ,Behörigheter kan specificeras.,den affär vi gjorde gjordes när vi inte hade några andra alternativ,behörigheter kan specificeras,hard_mismatch,Behörigheter kan specificeras.,12
4465,därför försöker de försvaga politikens roll i samhället,Politiken är ett verktyg för människor som annars står maktlösa när det gäller att ta tillvara sina rättigheter.,därför försöker de försvaga politikens roll i samhället,politiken är ett verktyg för människor som annars står maktlösa när det gäller att ta tillvara sina rättigheter,hard_mismatch,Politiken är ett verktyg för människor som annars står maktlösa när det gäller att ta tillvara sina rättigheter.,18
4971,it för kvinnor,RSV och RFV jobbat med en kravspecifikation för SHS.,it för kvinnor,rsv och rfv jobbat med en kravspecifikation för shs,hard_mismatch,RSV och RFV jobbat med en kravspecifikation för SHS.,8
4595,de flesta som bedriver småskaligt skogsbruk har ett genuint naturintresse och ser mycket långsiktigt på sin egen verksamhet,"Vad ni nu har lyckats med är att reta upp majoriteten av dessa, vilket har avspeglat sig i media den senaste tiden.",de flesta som bedriver småskaligt skogsbruk har ett genuint naturintresse och ser mycket långsiktigt på sin egen verksamhet,vad ni nu har lyckats med är att reta upp majoriteten av dessa vilket har avspeglat sig i media den senaste tiden,hard_mismatch,"Vad ni nu har lyckats med är att reta upp majoriteten av dessa, vilket har avspeglat sig i media den senaste tiden.",22
4338,visst är det något med atmosfären också,något lojt och behagsjukt och chalant,visst är det något med atmosfären också,något lojt och behagsjukt och chalant,hard_mismatch,något lojt och behagsjukt och chalant,7
4409,tänk er tillbaka till pingsten i kalv för drygt tio år sedan när tvåhundra femtio människor samlas till en tipspromenad,Kalv är en byggd som sedan 50-talet tappat nästan halva sin befolkning.,tänk er tillbaka till pingsten i kalv för drygt tio år sedan när tvåhundra femtio människor samlas till en tipspromenad,kalv är en byggd som sedan femtiotalet tappat nästan halva sin befolkning,hard_mismatch,Kalv är en byggd som sedan femtio-talet tappat nästan halva sin befolkning.,18
4981,uppköpstrenden bland nätverksjättarna håller med andra ord i sig,Flera uppköp kan också bli aktuella.,uppköpstrenden bland nätverksjättarna håller med andra ord i sig,flera uppköp kan också bli aktuella,hard_mismatch,Flera uppköp kan också bli aktuella.,9
4920,man tar tempen på säkerheten i företaget,I köpet ingår ett antal mindre datormässor.,man tar tempen på säkerheten i företaget,i köpet ingår ett antal mindre datormässor,hard_mismatch,I köpet ingår ett antal mindre datormässor.,7
5199,hjälp saknas i programmet,Därefter började bankerna ta över denna tjänst.,hjälp saknas i programmet,därefter började bankerna ta över denna tjänst,hard_mismatch,Därefter började bankerna ta över denna tjänst.,7
4548,vi vill att åtminstone någon av våra barn ska ha möjlighet att bo kvar och stanna i sin hembygd,Greenpeace är ju en stor och mäktig organisation som skrämmer.,vi vill att åtminstone någon av våra barn ska ha möjlighet att bo kvar och stanna i sin hembygd,greenpeace är ju en stor och mäktig organisation som skrämmer,hard_mismatch,Greenpeace är ju en stor och mäktig organisation som skrämmer.,18
1684,femhundra nittiosextusen åttioen kronor har förts över från konto fyrtiotre fyrtiosju streck sexhundra nittioett streck nolltre åttahundra  till ditt personkonto,596 081 kronor har förts över från konto 43 47 691 03 800 till ditt personkonto.,femhundra nittiosextusen åttioen kronor har förts över från konto fyrtiotre fyrtiosju streck sexhundra nittioett streck nolltre åttahundra till ditt personkonto,femhundranittiosex åttioett kronor har förts över från konto fyrtiotre fyrtiosju sexhundranittioett tre åttahundra till ditt personkonto,hard_mismatch,femhundranittiosex åttioett kronor har förts över från konto fyrtiotre fyrtiosju sexhundranittioett tre åttahundra till ditt personkonto.,8
4207,främst det som sker i regi av arbetsmarknadens parter men också sådant som politikerna gör,Upp till hundra nya texter läggs in varje månad.,främst det som sker i regi av arbetsmarknadens parter men också sådant som politikerna gör,upp till hundra nya texter läggs in varje månad,hard_mismatch,Upp till hundra nya texter läggs in varje månad.,15
4714,exchange eller novell groupwise och köra en ren netscapemiljö,Florida för en kort tid sedan,exchange eller novell groupwise och köra en ren netscapemiljö,florida för en kort tid sedan,hard_mismatch,Florida för en kort tid sedan,9
5062,copernic som automatiskt utför sökningar på flera sökmaskiner,Men det finns också risker med projektet.,copernic som automatiskt utför sökningar på flera sökmaskiner,men det finns också risker med projektet,hard_mismatch,Men det finns också risker med projektet.,8
5228,han fick inga jobb och festade mest,Men det räcker inte.,han fick inga jobb och festade mest,men det räcker inte,hard_mismatch,Men det räcker inte.,7
1727,saldot på kontot är tvåhundra fyrtiosju kronor och åttiosju öre,"Saldot på kontot är 247,87 kronor.",saldot på kontot är tvåhundra fyrtiosju kronor och åttiosju öre,saldot på kontot är tvåhundrafyrtiosjuåttiosju kronor,hard_mismatch,"Saldot på kontot är tvåhundrafyrtiosju,åttiosju kronor.",5
4644,om neandertalaren vet man i stort sett bara att de kunde använda eld begravde sina döda och att de troligen jagade med klubbor som vapen,Vi kan bara spekulera i hur de kommunicerade med varandra och hur deras världsbild såg ut.,om neandertalaren vet man i stort sett bara att de kunde använda eld begravde sina döda och att de troligen jagade med klubbor som vapen,vi kan bara spekulera i hur de kommunicerade med varandra och hur deras världsbild såg ut,hard_mismatch,Vi kan bara spekulera i hur de kommunicerade med varandra och hur deras världsbild såg ut.,22
